URL,Last Modification,News Title,News Publication Date,News Name,News Language,Text Content
https://www.vrt.be/vrtnws/nl/2023/07/31/albanie-sky-ecc/,,"Met dank aan België: toplui van Albanese politie en justitie opgepakt in groot onderzoek naar moord, corruptie en drugshandel",2023-07-31T13:27:59+02:00,VRT NWS,nl,"In de Albanese media is het al dagenlang groot nieuws: verschillende topmannen bij politie en justitie zijn opgepakt in het kader van een groot onderzoek naar moord, corruptie en drugshandel. En, het onderzoek heeft ook een Belgisch tintje, want de informatie kwam - onder meer - vanuit de Sky ECC-telefoons die ons land twee jaar geleden kon kraken.
Het nieuws sloeg twee jaar geleden in als een bom: ons land was erin geslaagd om de versleutelde telefoons van Sky ECC te kraken en had maandenlang kunnen meelezen met de plannen van een hele rist criminelen. In ons land leverde dat een schat aan informatie op - lees: intussen zijn er al honderden veroordelingen uitgesproken.
Maar de resultaten stoppen niet aan de landsgrenzen. De informatie werd immers ook gedeeld met verschillende andere landen. Met succes. Zo werd er in Servië enkele maanden geleden een groot drugskartel opgerold - ""de grootste drugsbaronnen van de Balkan"" klonk het toen bij Europol. En in Colombia kon in 2021 een van de meest gezochte drugscriminelen Dairo Antonio Usaga - alias Otoniel - ingerekend worden. Opnieuw op basis van informatie uit Sky ECC.
En ook aan Albanië kon het Belgische gerecht heel wat interessante informatie doorspelen. Onder de codenaam ""Metamorfose"" heeft de Albanese speciale anticorruptie-eenheid SPAK afgelopen week verschillende invallen gedaan.
Acht verdachten konden daarbij opgepakt worden, negen anderen worden nog gezocht. Het verhaal is al dagenlang groot nieuws in Albanië, want bij de arrestaties zitten niet alleen namen uit de onderwereld, ook verschillende topmannen bij politie en justitie kwamen in het vizier van de speurders.
Zo brengt dit onderzoek het Albanese gerecht in nauwe schoentjes. ""Er werden strafbare feiten gepleegd door overheidsfunctionarissen, hooggeplaatste politieagenten en een procureur. Dat ondermijnt de goede werking van de rechtsstaat.""
De aantijgingen zijn dan ook niet min: moord, corruptie, ambtsmisbruik, vervalsing van documenten, handel in verdovende middelen, lidmaatschap van een criminele organisatie en zo meer.
Welke namen worden genoemd?
Bij de 26 huiszoekingen werden ook sommen geld, verschillende voertuigen, vuurwapens, telefoons in beslag genomen. De politie is nog op zoek naar negen andere verdachten, onder hen ook E.M., een beruchte figuur in de Albanese onderwereld, die vermist is.
De minister van Binnenlandse Zaken Taulant Balla noemt het een ""complexe operatie"". ""Het net heeft zich gesloten rond deze figuren van de georganiseerde misdaad, net als rond de agenten en aanklagers die betrokken zouden zijn bij de misdrijven.""
In de communicatie bedankt SPAK expliciet het Belgische, Nederlandse en Franse gerecht, net als Eurojust en Europol ""voor de intensieve samenwerking"".
""Ja, er is iets groots aan de hand"", zegt ook Marjolein Koster, die als journalist de Balkan door en door kent. ""Al zullen we moeten zien wat de gevolgen zullen zijn. Langs de ene kant kan je zeggen: Albanië is ermee bezig, aan de andere kant zullen we nog moeten zien of ze ook effectief bestraft worden.""
Aan de oppervlakte wordt er veel gedaan om de corruptie aan te pakken, maar in de praktijk zie je dat er niet veel verbetert
Er is volgens Koster ook veel verwevenheid tussen dit soort (drugs)criminaliteit en politiek, ""al blijft het lastig om er uitspraken over te doen"". ""Verwevenheid is er sowieso op het lokale en regionale niveau, en er zijn vermoedens dat het ook op nationaal niveau speelt."" Over premier Edi Rama bijvoorbeeld. ""Heeft hij miljoenen doorgespeeld aan criminele groepen? Een onderzoek twee jaar geleden toonde aan dat 60 procent van de bouw- en vastgoedindustrie gebruikt wordt om drugsgeld wit te wassen. Zijn tegenstanders zeggen dat hij daarvan geweten moet hebben. Maar zo lang er geen veroordeling is, is dat niet zeker."""
https://www.vrt.be/vrtnws/nl/2023/07/31/werelddag-voor-longkanker/,,Longkanker op één na meest voorkomende kanker bij vrouwen door stijgend aantal rokers,2023-07-31T13:00:57+02:00,VRT NWS,nl,"Longkanker is nu op één na meest voorkomende kanker bij vrouwen. Tot voor kort was dat nog darmkanker, maar doordat steeds meer vrouwen roken, stijgt het aantal vrouwelijke longkankerpatiënten mee. Stichting tegen Kanker trekt daags voor de Werelddag voor Longkanker aan de alarmbel.
In 2021 kregen 9.192 mensen in ons land de diagnose van longkanker: 5.675 mannen, en 3.517 vrouwen. Bij mannen staat longkanker al langer op de tweede plaats van meest voorkomende kankers, bij vrouwen daarentegen springt longkanker over darmkanker.
Dat longkanker steeds meer vrouwen treft, is erg verontrustend, zegt de Stichting tegen Kanker een dag voor de Werelddag voor Longkanker plaatsvindt. De evolutie houdt volgens hen rechtstreeks verband met het aantal vrouwen dat rookt, een cijfer dat al enkele jaren stijgt in ons land.
Tabak is verantwoordelijk voor 90 procent van de longkankers. ""Daarom is het van essentieel belang dat we blijven inzetten op preventie, rokers blijven ondersteunen bij pogingen om te stoppen en alles in het werk stellen om een tabaksvrije generatie te creëren.""
In 2021 eiste longkanker bijna 6.000 levens: 3.673 mannen en 1.994 vrouwen. Het is een moeilijk te behandelen vorm van kanker, met een slechte prognose: de gemiddelde overleving vijf jaar na de diagnose bedraagt niet meer dan 22,8 procent voor mannen en 31,4 procent voor vrouwen. ""Er bestaan verschillende soorten longkankers, en de meest voorkomende is zeer agressief"", weet Le Ray.
De Stichting wil overheden aansporen om meer in te zetten op het vroegtijdig opsporen van kanker. ""Hoe vroeger we problemen kunnen identificeren, hoe beter behandelbaar de ziekte en hoe groter de overlevingskans.""
Hoe vroeger we problemen kunnen identificeren, hoe beter behandelbaar de ziekte en hoe groter de overlevingskans
Le Ray drukt rokers en ex-rokers op het hart om naar de huisarts te gaan als ze ongerust zijn. ""De eerste symptomen van longkanker zijn een grote vermoeidheid, afvallen zonder verklaring en een langdurige hoest waarbij je al dan niet bloed ophoest. Heb je hier mee te kampen, heb je weet van longkanker in de familie of ben je een roker (geweest)? Vraag dan aan je huisarts of een screening mogelijk is.""
Maar bovenal: “Nooit beginnen met roken, of ermee stoppen, is veruit het beste wapen in het gevecht tegen longkanker"".
Net omdat de overlevingskansen niet hoog zijn, en de meest voorkomende longkanker zo agressief, vraagt de organisatie om de nodige aandacht voor onderzoek naar longkanker om zo betere behandelingen te ontwikkelen.
Wie wil stoppen met roken, kan terecht bijTabakstopop www.tabakstop.be of het gratis nummer 0800 111 00."
https://www.vrt.be/vrtnws/nl/2023/07/31/testing-drugs-festivals/,,"Drugs laten testen op festivals, goed idee of niet?",2023-07-31T13:00:47+02:00,VRT NWS,nl,"Gezondheidsinstituut Sciensano pleit voor meer drugspreventie en sensibilisering. Geef festivalbezoekers bijvoorbeeld de kans om op het terrein hun drugs te laten testen of controleren, luidt het advies. Volgens het Instituut voor Criminaliteit en Criminologie (NICC) zal zo’n test nooit volledige veiligheidsgaranties kunnen geven. Zijn dergelijke testen op festivals dan wel een goed idee? En moet de maatschappij zich eigenlijk aanpassen aan mensen die illegale drugs gebruiken?
Drugsvrije muziekfestivals zijn een utopie. Dat zei Debby Wilmsen, woordvoerder van Tomorrowland, gisteren op de slotdag van het populaire dancefestival. Tijdens de afgelopen twee weekends kwamen twee mensen om het leven op het festival en hoewel de doodsoorzaken nog niet bekend zijn, vermoedt het parket dat er - in minstens een van de twee gevallen - drugs in het spel waren.
Ga in dialoog met mensen die drugs gebruiken
Ook in het verleden waren al verschillende drugsdoden te betreuren op Tomorrowland. Gezondheidsinstituut Sciensano pleit daarom voor een uitgebreider drugsbeleid op muziekfestivals. ""Op dit moment wordt vooral ingezet op repressie, maar dat is slechts één pijler van het beleid"", zegt Lies Gremeaux, verantwoordelijk van de Dienst Drugs van Sciensano.
Volgens het instituut moeten organisatoren meer inzetten op het luik preventie en sensibilisering. ""Ga in dialoog met de mensen die drugs gebruiken"", luidt het advies. Een van de manieren om zo'n ""praatplatform"" te creëren is volgens Sciensano mensen de kans geven om hun drugs te laten testen.
Het instituut baseert zich voor dat advies op internationale studies. In het Verenigd Koninkrijk, Spanje, Portugal en Australië gebeurt het testen van drugs al in festivalsettings en in Nederland kan het ook al op verschillende plaatsen. Bij ons werden of worden trouwens ook al drugs getest op verschillende festivals, maar dat gaat dan over drugs die in beslag genomen worden.
Toxicoloog Jan Tytgat (KU Leuven) treedt de oproep van Sciensano bij. ""Voorkomen is beter dan genezen"", luidt zijn oordeel. De kwaliteit van drugs monitoren zou volgens Tytgat levens sparen en medische kosten bij ziekenhuisopnames voorkomen. Hij vindt wel dat gebruikers zelf, of de organisatoren van het evenement, zouden moeten betalen voor dergelijke drugstests. ""De belastingbetaler mag daar niet voor opdraaien.""
BEKIJK - ""Als een festivalbezoeker genoeg geld heeft voor een festivalticket en drugs, heeft die vast nog iets over voor een test"":
Hoe zou zo'n test concreet in zijn werk gaan?
Het Nationaal Instituut voor Criminalistiek en Criminologie (NICC) benadrukt in ""De ochtend"" op Radio 1 dat drugs laten testen op festivals geen garantie geeft op veilig druggebruik. ""Je kan na zo’n test eigenlijk nooit echt zeggen of de drugs “veilig” zijn of niet"",  zegt Nele Samyn, hoofd van de wetenschappelijke dienst Drugs en Toxicologie bij het NICC.
""Wij nemen dagelijks drugs in beslag en we zien vaak dat er meerdere drugs zitten in bijvoorbeeld één bepaalde tablet. De apparatuur die op festivals wordt gebruikt om drugs te testen is minder geavanceerd dan onze technologie en daardoor is het onmogelijk om kleine concentraties van al die verschillende drugs waar te nemen.""
BEKIJK - In dit labo worden drugs getest die op festivals gevonden worden:"
https://www.vrt.be/vrtnws/nl/2023/07/31/oekraine-rusland-aanvallen/,,Minstens 4 doden bij Russische luchtaanval op flatgebouw in geboortestad Zelenski,2023-07-31T12:49:23+02:00,VRT NWS,nl,"In de Oekraïense stad Kryvy Rih, de geboortestad van president Zelenski, zijn zeker vier mensen om het leven gekomen bij een Russische luchtaanval. In de Russische regio Brjansk kwam een drone neer op een politiekantoor. Volgens de lokale gouverneur ging het om een Oekraïense aanval.
Volgens de Oekraïense regering heeft Rusland een luchtaanval met twee raketten uitgevoerd op de centrale stad Kryvy Rih. Een van de raketten kwam neer op een appartementsgebouw en sloeg er een groot gat in. Ook een gebouw van een universiteit werd geraakt.
In de Russische regio Brjansk, die grenst aan het noorden van Oekraïne, is dan weer een drone neergekomen op een politiekantoor. Volgens de plaatselijke gouverneur ging het om een Oekraïense aanval. Er vielen geen gewonden, er is wel schade aan het dak en ramen van het gebouw."
https://www.vrt.be/vrtnws/nl/2023/07/31/koeweiti-betrapt-onder-invloed-van-verschillende-drugs-tijdens-w/,,"Tomorrowlandbezoeker betrapt achter het stuur onder invloed van cocaïne, XTC en cannabis",2023-07-31T12:03:19+02:00,VRT NWS,nl,"Een man uit Koeweit, die naar dancefestival Tomorrowland was geweest, is tijdens een WODCA-controle in Mechelen betrapt onder invloed van verschillende drugs. De man had cannabis gerookt, een XTC-pil genomen en cocaïne gesnoven. Hij en twee van zijn passagiers hadden ook nog verschillende drugs op zak.
De lokale politie van de zone Rivierenland heeft het afgelopen weekend op verschillende plaatsen in de zone WODCA-controles gehouden. Er werden meer dan 1.400 ademtests afgenomen.
In de auto zaten nog 3 passagiers die ook in Koeweit wonen. Twee van hen hadden ook drugs bij zich. In totaal ging het om 7 joints, enkele grammen cocaïne en MDMA-poeder.
Alle drugs werden in beslag genomen en de bestuurder is zijn rijbewijs 15 dagen kwijt. Hij moest ook onmiddellijk een boete van 450 euro betalen. De passagiers moesten elk ter plaatse een boete van 500 euro betalen."
https://www.vrt.be/vrtnws/nl/2023/07/31/vier-doden-bij-schietpartij-in-india/,,Vier doden bij schietpartij op trein richting Indiase stad Mumbai,2023-07-31T11:55:36+02:00,VRT NWS,nl,"Een politieagent van de Railway Protection Force (RPF) in India is vanochtend opgepakt nadat hij vier mensen heeft doodgeschoten op een trein richting Mumbai. Drie passagiers en een agent van de RPF zijn daarbij om het leven gekomen. De identiteit van de passagiers en het motief van de dader worden nog onderzocht.
Rond 5.30 uur lokale tijd vond er een schietpartij plaats op de trein tussen de Indiase steden Jaipur en Mumbai. De dader, Chetan Kumar, was een politieagent in dienst van de veiligheidsdiensten RPF van de spoorwegmaatschappij. Hij opende eerst het vuur op zijn RPF-collega, Tikaram Meena, waarna hij ook drie passagiers doodschoot. De vier slachtoffers kwamen om het leven.
Het incident vond plaats op zo'n 96 kilometer van Mumbai. Op het moment van de feiten, was Kumar aan het werk in de trein en droeg hij een dienstwapen. Daarmee opende hij het vuur. Nadien trok hij aan de alarmbel en ontsnapte uit de trein. Hij werd opgepakt in de buitenwijken van Mumbai."
https://www.vrt.be/vrtnws/nl/2023/07/31/tom-lanoye-woke/,,"Tom Lanoye: ""Standaardtaal mag geen instrument worden om mensen uit te
sluiten""",2023-07-31T11:53:11+02:00,VRT NWS,nl,"Standaardnederlands mag niet door “deugflaminganten” worden gebruikt om mensen uit te sluiten. Dat is de opvallende stelling van schrijver Tom Lanoye in zijn boek “Woke is het nieuwe Marrakech-pact”. Er zijn te weinig plaatsen voor nieuwkomers om Nederlands te leren en het is geen goed idee om daar sociale rechten aan te koppelen, vindt Lanoye. En “dat je kunt horen waar Tom Waes vandaan komt: wat is daar fout mee?”
“Een pamflet”. Zo noemt Tom Lanoye zijn boekje “Woke is het nieuwe Marrakech-pact “(of: hoe ons Capitool al elke dag wordt bestormd”. Het is een antwoord op het boek “Over woke” van N-VA-voorzitter Bart De Wever. Tom Lanoye betoogt dat de N-VA met haar strijd tegen woke “de rode loper uitrolt voor het Vlaams Belang”.
BELUISTER - Tom Lanoye in ""De ochtend"" (Radio 1):
Behalve over politiek gaat het boek ook over taal. En opvallend is dat Lanoye kanttekeningen zet bij het gebruik van het Standaardnederlands. “Ik ben er op zich niet tegen gekant, maar wel wanneer het een geurvlag wordt. Een harnas,” licht Tom Lanoye toe in “De ochtend” op Radio 1.
Wat is er fout aan dat je hoort waar Tom Waes vandaan komt?
“Wanneer taal een geurvlag wordt om met z’n allen “deugflaminganten” te worden, klonen van Geert Bourgeois, Jan Jambon of Theo Francken, dan haak ik af,” zegt Tom Lanoye. “ Ik vind het echt belachelijk dat Tom Waes wordt aangevallen omdat je kunt horen waar hij vandaan komt. Wat is daar fout mee? Je mag van mij horen dat ik uit het Waasland kom en dat er allerlei accenten in doorklinken, zelfs het Afrikaans.”
Hoe ziet Lanoye dat dan concreet, bijvoorbeeld voor nieuwkomers die onze taal onder de knie willen krijgen? “Je leert Standaardnederlands en vervolgens krijg je een baan in Brugge. Dan kan je weer gaan leren!” Het echte probleem is volgens Lanoye dat er te weinig plaatsen zijn om Nederlands te leren.
""Vervolgens worden daar sociale rechten aan gekoppeld, waarbij je de talenknobbels bevoordeelt. Gaat men ook een aantal sociale voordelen afhankelijk maken van de taalbeheersing van de Vlamingen zelf? Dan zouden we op onze achterste poten staan.”
Toch zweert Tom Lanoye het Standaardnederlands niet af. “Het is belangrijk dat die bestaat - we moeten eer bewijzen aan Martine Tanghe. Ik ben totaal gek op taal. Ik heb nood aan een standaardtaal om er betekenisvol van te kunnen afwijken als artiest, wanneer me dat zou bevallen. Maar wanneer het een instrument wordt om uit te sluiten, om mensen in de ganzenpas van de ""deugflaminganten"" te laten lopen, dan haak ik af.”
In het boek “Woke is het nieuwe Marrakech-pact” vertrekt Tom Lanoye van het verzet van de N-VA tegen het VN-pact over migratie. In december 2018 was dat de aanleiding voor de partij om uit de federale regering te stappen. Volgens Lanoye heeft N-VA toen het Vlaams Belang achternagehold en doet ze op dit moment hetzelfde met haar verzet tegen alles wat ze woke noemt.
“De anti-wokewaanzin dient maar één reactionaire agenda,” zegt Tom Lanoye. Hij verwijst naar het mccarthyisme van de jaren 50 in de Verenigde Staten toen senator Joseph McCarthy een heksenjacht opende op (echte en vermeende) communisten.
Mensen met mijn temperament moeten zich moeien in pamfletten
Naast romans en theaterstukken schrijft Tom Lanoye al vele jaren politieke artikels en nu ook dit pamflet. Heeft hij ambitie om zelf in de politiek te stappen? “ We moeten ons niet laten wijsmaken dat politiek alleen het eigendom is van politici en politieke partijen. Ik geloof daar heilig in. Behalve de drie machten (parlement, regering, gerecht, red.) en de pers als vierde macht, is er ook een vijfde: de macht van de artiesten. Mensen met mijn temperament moeten zich moeien in pamfletten en interviews.” Of zoals Lanoye in zijn boek over zichzelf schrijft: “Kort van lont en lang van stof”.
“Woke is het nieuwe Marrakech-pact “(of: hoe ons Capitool al elke dag wordt bestormd”van Tom Lanoye, gebaseerd op zijn Paul Verbaekenlezing, is verschenen bij VUB-press en wordt voorgesteld op 2 augustus inboekhandel Corman in Oostende.
BEKIJK : Bart De Wever (N-VA) in debat met Benjamin Dalle (CD&V) over zijn boek ""Over woke"" in ""Terzake"":"
https://www.vrt.be/vrtnws/nl/2023/07/31/vk-olie-en-gas/,,"VK wil honderden nieuwe gas- en olielicenties toekennen in Noordzee: ""Kortzichtig en egoïstisch""",2023-07-31T11:44:51+02:00,VRT NWS,nl,"Het Verenigd Koninkrijk gaat de komende maanden meer dan honderd nieuwe olie- en gaslicenties toekennen in de Noordzee. En plant er honderden over een langere periode. Volgens premier Sunak is dat noodzakelijk om minder afhankelijk te zijn van andere landen. Daarnaast worden ook miljoenen geïnvesteerd in een programma voor de opvang van koolstofdioxide. Oppositiepartij Labour en enkele ngo's hekelen de energiepolitiek van de Conservatieve Partij.
De Britse premier Rishi Sunak kondigde vanmorgen aan dat de Britse regering honderden nieuwe olie- en gaslicenties wil toekennen in de Noordzee. Daarmee wil ze de binnenlandse voorraad aanvullen en het Verenigd Koninkrijk minder energieafhankelijk maken van andere landen.
Volgens Sunak zullen de nieuwe licenties veel banen opleveren. Hij maakt zich ook sterk dat er minder koolstof uitgestoten zal worden dan het geval zou zijn als het VK vloeibaar gas zou invoeren. Volgens de eerste minister is de beslissing ook niet tegenstrijdig met de milieu- en klimaatdoelstellingen van de regering, want zelfs als het VK in 2050 klimaatneutraal wil zijn, zal nog ongeveer een kwart van de energie uit olie en gas moeten komen.
Sunak kondigde ook een investering van miljoenen ponden aan in een nieuw programma voor de opvang van koolstofdioxide in het graafschap Aberdeenshire, in Schotland. Koolstofdioxide komt vrij bij de verbranding van fossiele brandstoffen en is de belangrijkste katalysator van de klimaatverandering.
De nieuwe plannen worden niet door iedereen met open armen ontvangen. Oppositiepartij Labour is net van plan om alle gas- en oliewinning in de Noordzee te stoppen. Volgend jaar zijn er parlementsverkiezingen in het VK. In de peilingen ligt Labour op koers om die overtuigend te winnen."
https://www.vrt.be/vrtnws/nl/2023/07/31/muurschildering-antwerpen-rik-coppens/,,"Muurschildering ""Helden van Antwerpen Noord"" onthuld met voetbalicoon Rik Coppens en jonge cricketspelers",2023-07-31T11:36:18+02:00,VRT NWS,nl,"In de Antwerpse Seefhoek is de muurschildering ""Helden van Antwerpen Noord"" onthuld, met daarop het voetbalicoon Rik Coppens en enkele jonge cricketspelers. De muurschildering staat symbool voor de diversiteit in de wijk. De afgelopen maand konden buurtbewoners en kinderen bovendien heel wat graffiti-workshops en demonstraties volgen.
In de Halenstraat in Antwerpen, dichtbij het Park Spoor Noord, is een grote muurschildering onthuld van voetbalicoon Rik Coppens en enkele jonge cricketspelers. De muurschildering past binnen een hele zone van ""street art"". De afgelopen maand konden heel wat kinderen en buurtbewoners zo ook graffiti-workshops en demonstraties volgen in de wijk.
Het was de Antwerpse artiest Pink Painter, het alias van Jasmine Roemendael, die de muurschildering ""Helden van Antwerpen Noord"" maakte. Ze schilderde voetbalicoon Rik Coppens, die geboren werd in Antwerpen Noord en opgroeide in de Seefhoek. Hij voetbalde bij Beerschot en werd later Rode Duivel. ""Op die manier hebben we het sportieve van het Park Spoor Noord doorgetrokken in de muurschildering"", zegt districtsschepen van cultuur Femke Meeusen (Groen).
Dat er naast Rik Coppens ook enkele jonge cricketspelers op de muurschildering staan, is dan ook niet toevallig. ""Het zijn twee van de meest populaire sporten ter wereld"", zegt Meeusen. Cricket werd bovendien door de Afghaanse gemeenschap in de stad geïntroduceerd. ""Zo brengt deze muurschildering een legendarisch voetbalicoon en kinderen met een sportdroom samen."" De postcode ""2060"" die overheen de muurschildering staat, verwijst naar de wijk Antwerpen Noord."
https://www.vrt.be/vrtnws/nl/2023/07/27/klooster-herkenrode-in-hasselt-wordt-b-b/,,Klooster van abdij van Herkenrode in Hasselt wordt B&B,2023-07-31T11:34:22+02:00,VRT NWS,nl,"In het oude klooster van de abdijsite van Herkenrode in Hasselt kunnen vanaf september toeristen overnachten. In eerste instantie gaat het over rugzaktoeristen die een slaapplaats nodig hebben tijdens hun wandeling op de GR5-route die van Nederland naar het zuiden van Frankrijk loopt. In het voorjaar worden enkele kamers in het klooster omgebouwd tot een bed and breakfast.
Het klooster ligt er op dit moment verlaten bij, de laatste kanunnikessen van het Heilig Graf hebben eind januari de deur achter zich dichtgetrokken. In een vleugel van het gebouw zijn enkele jaren geleden een vijftal aangepaste kamers gemaakt voor de zusters. “Ze wilden hier tot het einde blijven, maar dat is uiteindelijk anders gelopen”, vertelt directeur van Herkenrode Paul Lambrechts. “Maar de kamers en de aansluitende badkamers zijn helemaal aangepast voor mensen met een beperking. Jammer genoeg zijn ze nog nooit gebruikt.”
Herkenrode wil nu dat het gebouw opnieuw gebruikt wordt. “Vanaf september willen we rugzaktoeristen laten slapen in het klooster, het gaat dan om wandelaars die de GR5-route lopen van Nederland naar Frankrijk. Die kunnen dan hier overnachten”, vertelt Lambrechts. “Voorlopig is dit een test. Als het goed gaat, dan willen we in het voorjaar starten met een B&B. We moeten dan wel zorgen voor andere meubels en decoratie in de kamers.”
De kamers zijn volgens de uitbaters van Herkenrode ideaal voor mensen met een beperking. “Die kunnen dan hier zorgeloos met vakantie komen samen met hun partner. Alles is hier voorhanden: je hebt aangepaste badkamers en er zijn liften. Zo kunnen we de mensen een fijne vakantie bieden hier, want de plek nodigt uit om langer te blijven”, besluit Paul Lambrechts."
https://www.vrt.be/vrtnws/nl/2023/07/31/deelstepverdeler-bolt-lanceert-sociaal-tarief/,,Deelstepverdeler Bolt lanceert sociaal tarief in Brussel,2023-07-31T11:23:49+02:00,VRT NWS,nl,"Deelstepverdeler Bolt gaat een korting van 50 procent op het minuuttarief van alle step- en fietsritten aanbieden aan studenten, werkzoekenden en personen die van een van de 19 Brusselse OCMW's een leefloon of het equivalent ervan ontvangen.
Om van deze korting te kunnen genieten moeten de gebruikers in een van de 19 gemeenten van het Brussels Hoofdstedelijk Gewest wonen en voldoen aan de vermelde criteria. Via een online formulier kunnen zij dan een aanvraag indienen om in aanmerking te komen.
""Wij geloven in het creëren van een inclusievere stad, waar iedereen de mogelijkheid heeft om zich gemakkelijk en voordelig te verplaatsen"", zegt Marc Naether, hoofd Openbare Aangelegenheden bij Bolt Benelux. ""De korting voor step- en elektrische fietsritten is bedoeld om deelmobiliteit ook mogelijk te maken voor de sociaal en economisch meest kwetsbare personen in de regio."""
https://www.vrt.be/vrtnws/nl/2023/07/31/ondanks-slecht-weer-topmaand-voor-limburgs-toerisme/,,Ondanks slecht weer topmaand voor Limburgs toerisme,2023-07-31T10:48:49+02:00,VRT NWS,nl,"In de maand juli waren er zo'n 822.000 overnachtingen in logies in Limburg. Daarmee liggen de toeristische cijfers, ondanks het slechte weer, op dezelfde lijn als de maand juli van vorig jaar. Visit Limburg is dan ook tevreden.
Hoewel een groot deel van de maand juli ondergedompeld zat in slecht weer, was het op vlak van toerisme een goede maand voor Limburg. Alles tezamen waren er 822.000 overnachtingen in de verscheidene logies in de provincie, goed voor een bezettingsgraad van iets meer dan 70 procent.
""Openluchtattracties deden het uiteraard slechter, want wie wil er nu gaan fietsen in de gietende regen, maar de cijfers bij binnenactiviteiten maken dat helemaal goed."""
https://www.vrt.be/vrtnws/nl/2023/07/31/dode-bij-ongeluk-in-waterpretpark-in-frankrijk/,,Vader overleden bij drama in waterpark in Zuid-Frankrijk: opblaasbare attractie opgetild door de wind ,2023-07-31T10:08:16+02:00,VRT NWS,nl,"Na een ongeval in een waterpark in het zuiden van Frankrijk is een man aan zijn verwondingen overleden, zijn dochter (3,5) is zwaargewond. De opblaasbare attractie waar ze op zaten, vloog weg door windstoten. De attractie werd opgetild en kwam vijftig meter verder neer.
Het ongeval gebeurde in het gloednieuwe Wonderland Waterpark in de buurt van Aix-en-Provence. Er werd net een verjaardagsfeestje gehouden.Een 35-jarige vader en zijn dochter speelden op een opblaasbare glijbaan toen de hele attractie door de wind werd opgetild en tientallen meters de lucht werd in geslingerd. In het departement Var maakte de weerdienst France Météo gisteren melding van windstoten tot 55 km/u.
Beide slachtoffers werden gereanimeerd en overgebracht naar een ziekenhuis 40 km verderop, in Marseille. De man is intussen overleden aan zijn verwondingen. De burgemeester Alain Decanis reageert verbijsterd op het drama en zegt dat er een onderzoek loopt.
Bij de Franse zender TF1 stellen buurtbewoners zich vragen bij het beheer van het waterpark dat begin deze zomer werd geopend. Hoe kan een immense attractie zo makkelijk loskomen?De eigenaar van het park zegt in shock te zijn. ""We zetten de attracties neer en bevestigen ze. Helaas zijn er elementen waar we geen controle over hebben. We betreuren de situatie ten zeerste"", aldus de eigenaar via TF1."
https://www.vrt.be/vrtnws/nl/2023/07/31/lichaam-overleden-man-gevonden-in-vroegere-jeugdherberg-op-kiel/,,Lichaam in verre staat van ontbinding gevonden in vroegere jeugdherberg in Antwerps park,2023-07-31T09:43:45+02:00,VRT NWS,nl,"In de vroegere jeugdherberg in de Tentoonstellingswijk in Antwerpen is zaterdag het lichaam gevonden van een overleden man. Het parket heeft een onderzoeksrechter gevorderd om te onderzoeken of het om een verdacht overlijden gaat.
In de vroegere jeugdherberg aan de Eric Sasselaan in Antwerpen, het Kiel, is zaterdag het lichaam gevonden van een man. Dat schrijft Gazet van Antwerpen en het nieuws is aan onze redactie bevestigd door het parket. Het was een groep jongeren die de schokkende ontdekking deed. Het lichaam was ook al in verre staat van ontbinding, bevestigt het parket, dus mogelijk lag het er al een tijd.
Het slachtoffer werd al wel geïdentificeerd. Het gaat om een man van 35. ""Het parket heeft een onderzoeksrechter gevorderd met het oog op een autopsie"", zegt Kato Belmans van het parket in Antwerpen. ""Die zal duidelijkheid moeten brengen over de precieze doodsoorzaak.""
Mogelijk gaat het om een kraker. Het gebouw staat al een hele tijd leeg. Het was oorspronkelijk een jeugdherberg. Vanaf 2013 gebruikte een school nog een tijdje het gebouw."
